City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
449,Avila,ES,40.5833,-5.0,50.65,95,76,6.64,broken clouds
450,Dhidhdhoo,MV,6.8833,73.1,80.94,72,100,0.92,overcast clouds
451,Bilma,NE,18.6853,12.9164,69.33,28,1,7.74,clear sky
452,Sibu,MY,2.3,111.8167,75.51,94,40,3.44,scattered clouds
453,Kaduqli,SD,11.0167,29.7167,71.06,29,96,8.16,overcast clouds
454,Shiyan,CN,32.6475,110.7781,52.21,65,100,15.05,overcast clouds
455,Guanica,PR,17.9716,-66.908,79.03,83,0,6.98,clear sky
456,Beira,MZ,-19.8436,34.8389,75.29,94,20,2.3,few clouds
457,Kalakamati,BW,-20.5929,27.3121,66.25,82,100,8.25,light rain
458,Mao,ES,39.8885,4.2658,66.76,94,75,10.36,broken clouds
459,Rabo De Peixe,PT,37.8,-25.5833,56.71,97,20,2.3,few clouds
460,Port-Gentil,GA,-0.7193,8.7815,78.67,81,54,8.32,light rain
461,Ust-Kulom,RU,61.6864,53.6902,33.98,99,100,4.68,overcast clouds
462,Doha,QA,25.2867,51.5333,82.29,82,0,4.61,clear sky
463,Heihe,CN,50.2441,127.4902,10.98,82,15,6.38,few clouds
464,Egvekinot,RU,66.3167,-179.1667,1.27,82,2,7.96,clear sky
465,Liverpool,GB,53.4106,-2.9779,56.28,88,0,6.91,clear sky
466,Uyovu,TZ,-3.2833,31.5258,63.55,96,100,3.36,light rain
467,Ginda,IN,30.6945,78.4932,43.56,32,0,6.98,clear sky
468,Broken Hill,AU,-31.95,141.4333,86.43,31,95,15.68,overcast clouds
469,Bartica,GY,6.4,-58.6167,77.32,99,79,2.37,broken clouds
470,Sakakah,SA,29.9697,40.2064,62.17,77,0,4.56,clear sky
471,Broome,US,42.2506,-75.833,64.89,84,100,11.5,overcast clouds
472,Aldan,RU,58.6031,125.3894,2.5,93,100,8.39,overcast clouds
473,Dickinson,US,29.4608,-95.0513,71.98,91,100,12.66,overcast clouds
474,Hobyo,SO,5.3505,48.5268,80.29,76,17,12.82,light rain
475,Xining,CN,36.6167,101.7667,28.24,91,100,2.59,light snow
476,Mariental,NA,-24.6333,17.9667,65.39,33,5,6.42,clear sky
477,Pundaguitan,PH,6.3711,126.1689,82.15,79,91,11.54,overcast clouds
478,Paamiut,GL,61.994,-49.6678,24.57,89,100,13.71,light snow
479,Chapais,CA,49.7834,-74.8492,31.78,95,100,10.54,overcast clouds
480,San Jeronimo,PE,-11.9472,-75.2829,51.78,81,100,3.51,overcast clouds
481,Waddan,LY,29.1614,16.139,60.17,54,0,4.83,clear sky
482,Teya,RU,60.3778,92.6267,22.82,89,100,10.07,overcast clouds
483,Sitangkai,PH,4.6628,119.3928,82.9,73,67,2.21,broken clouds
484,Zhigansk,RU,66.7697,123.3711,-19.8,98,99,11.14,overcast clouds
485,Angoche,MZ,-16.2325,39.9086,75.04,87,4,3.69,clear sky
486,Huanren,CN,41.2647,125.3667,50.13,93,100,5.3,light rain
487,Dakoro,NE,14.5106,6.765,76.26,22,6,11.07,clear sky
488,Kloulklubed,PW,7.0419,134.2556,81.1,75,90,16.11,overcast clouds
489,Bagalkot,IN,16.1833,75.7,67.98,63,100,7.45,overcast clouds
490,Lara,AU,-38.0167,144.4,63.52,76,100,8.05,overcast clouds
491,Araure,VE,9.5601,-69.2148,74.23,95,100,3.94,overcast clouds
492,Smithers,CA,54.7804,-127.1743,25.12,86,75,2.3,light snow
493,Jinka,ET,5.65,36.65,61.99,78,80,3.38,broken clouds
494,Monrovia,LR,6.3005,-10.7969,78.13,80,100,4.74,overcast clouds
495,Tashla,RU,51.7716,52.7427,36.79,82,100,14.92,overcast clouds
496,Mansa,IN,29.9833,75.3833,61.3,42,0,5.39,clear sky
497,Pine Bluff,US,34.2284,-92.0032,55.33,75,100,12.66,overcast clouds
498,Cortez,US,37.3489,-108.5859,36.36,35,0,12.66,clear sky
499,El Carmen,CO,8.5106,-73.4478,66.7,98,88,2.84,overcast clouds
500,Mecca,SA,21.4267,39.8261,77.7,71,92,5.03,overcast clouds
501,Bairiki,KI,1.3292,172.9752,87.8,66,20,14.97,few clouds
502,Altay,CN,47.8667,88.1167,21.88,56,94,4.99,overcast clouds
503,Bridgwater,GB,51.1284,-3.0036,56.05,91,7,7.78,clear sky
504,Ylojarvi,FI,61.5563,23.5961,53.78,92,100,16.11,overcast clouds
505,Murray Bridge,AU,-35.1167,139.2667,65.12,79,100,8.95,moderate rain
506,Kovdor,RU,67.5662,30.4758,26.22,95,62,4.09,broken clouds
507,Isla Aguada,MX,18.7833,-91.4667,79.63,65,0,4.14,clear sky
508,Cuauhtemoc,MX,28.4167,-106.8667,57.0,30,100,5.68,overcast clouds
509,Locri,IT,38.2414,16.2623,55.31,82,100,4.83,overcast clouds
510,Ifanadiana,MG,-21.3,47.6333,63.16,98,14,1.83,few clouds
511,Westerland,DE,54.9079,8.3033,55.42,94,100,17.27,overcast clouds
512,Banjar,ID,-8.19,114.9675,82.31,73,100,0.67,heavy intensity rain
513,Porto Novo,BJ,6.4965,2.6036,80.42,88,95,4.68,light rain
514,Zacualpa,GT,15.0833,-90.8333,56.05,94,11,1.3,few clouds
515,Majene,ID,-3.5403,118.9707,84.74,69,100,1.28,overcast clouds
516,Novyy Urgal,RU,51.0736,132.5642,19.67,78,29,0.54,scattered clouds
517,Rzeszow,PL,50.0413,21.999,50.02,76,100,10.36,overcast clouds
518,Tilichiki,RU,60.4667,166.1,15.75,87,100,8.77,overcast clouds
519,Polunochnoye,RU,60.8697,60.4153,16.45,97,38,2.53,scattered clouds
520,Nagato,JP,34.3833,131.2,69.57,71,5,16.22,clear sky
521,Tonj,SS,7.2737,28.6822,72.27,36,100,2.48,overcast clouds
522,Saryg-Sep,RU,51.5,95.6,13.05,95,100,1.48,overcast clouds
523,Kamaishi,JP,39.2667,141.8833,61.45,70,49,10.51,scattered clouds
524,Rio Grande,BR,-32.035,-52.0986,66.31,90,0,11.34,clear sky
525,Tahta,EG,26.7693,31.5021,63.36,56,0,8.3,clear sky
526,Vasilsursk,RU,56.1275,46.0072,42.01,91,100,15.03,overcast clouds
527,Margate,GB,51.3813,1.3862,56.89,92,100,1.99,overcast clouds
528,Algiers,DZ,36.7525,3.042,62.42,59,0,1.14,clear sky
529,Wellington,NZ,-41.2866,174.7756,67.66,77,75,14.97,light rain
530,Ixtapa,MX,20.7,-105.2,79.83,74,0,10.36,clear sky
531,Ponta Delgada,PT,37.7333,-25.6667,61.52,67,40,3.44,scattered clouds
532,Prachuap Khiri Khan,TH,12.2167,99.75,76.23,77,100,3.51,light rain
533,Rochegda,RU,62.8,43.25,39.69,94,95,5.5,overcast clouds
534,Chivolo,CO,10.025,-74.6228,74.7,93,98,5.19,overcast clouds
535,Yarmolyntsi,UA,49.1924,26.8373,44.67,86,100,6.29,overcast clouds
536,Vidor,US,30.1316,-94.0155,75.15,93,100,2.98,overcast clouds
537,Tobol,KZ,52.6844,62.5794,35.74,93,100,20.29,overcast clouds
538,Pinellas Park,US,27.8428,-82.6995,74.98,85,0,4.61,clear sky
539,Houston,US,29.7633,-95.3633,66.92,85,100,13.8,light rain
540,Balkanabat,TM,39.5108,54.3671,49.46,42,16,4.47,few clouds
541,Yelnya,RU,54.5786,33.1837,45.05,93,100,13.42,overcast clouds
542,Cerfontaine,BE,50.17,4.4115,48.31,94,75,3.44,broken clouds
543,Otavi,NA,-19.65,17.3333,64.4,28,77,6.93,broken clouds
544,Sulphur,US,30.2366,-93.3774,72.97,87,75,5.75,broken clouds
545,Aykhal,RU,66.0,111.5,3.63,97,100,6.17,light snow
546,Umtata,ZA,-31.5889,28.7844,63.21,97,100,5.41,overcast clouds
547,Leningradskiy,RU,69.3833,178.4167,-9.58,97,42,6.29,scattered clouds
548,La Paz,BO,-16.5,-68.15,57.18,22,15,17.27,few clouds
549,San Andres,CO,12.5847,-81.7006,80.62,89,40,2.3,scattered clouds
550,Moroni,KM,-11.7022,43.2551,75.45,85,5,0.96,clear sky
551,Arshan,RU,46.2732,44.22,43.18,93,0,13.42,clear sky
552,Mengcheng,CN,33.2579,116.5655,65.57,80,88,13.18,overcast clouds
553,Ugoofaaru,MV,5.6667,73.0,80.67,72,100,3.89,overcast clouds
554,Monroe,US,43.1501,-77.6831,62.46,97,100,3.0,heavy intensity rain
555,Kyaikto,MM,17.3,97.0167,73.24,72,6,3.6,clear sky
556,Wajir,KE,1.7471,40.0573,76.39,72,97,10.56,overcast clouds
557,Grimsby,GB,53.5654,-0.0755,53.62,96,38,12.66,scattered clouds
558,Kawalu,ID,-7.3817,108.2082,78.01,82,100,1.86,moderate rain
559,Pascagoula,US,30.3658,-88.5561,71.65,92,0,0.0,clear sky
560,Coahuayana,MX,18.7333,-103.6833,75.16,90,35,2.37,scattered clouds
561,Galveston,US,29.3669,-94.9669,72.0,91,63,13.0,heavy intensity rain
562,Severo-Yeniseyskiy,RU,60.3725,93.0408,19.09,91,100,11.45,overcast clouds
563,Ostrovnoy,RU,68.0531,39.5131,36.61,98,100,12.06,light rain
564,Ostersund,SE,63.1792,14.6357,46.62,100,40,9.22,mist
565,Dukat,RU,62.55,155.55,-8.79,97,100,4.09,light snow
566,Aleppo,SY,36.25,37.5,57.74,57,6,8.1,clear sky
567,Balikpapan,ID,-1.2675,116.8289,83.39,79,20,5.75,few clouds
568,Caluquembe,AO,-13.7833,14.6833,56.8,72,100,3.09,overcast clouds
569,Yumen,CN,40.2833,97.2,29.08,52,0,5.03,clear sky
570,Whitehorse,CA,60.7161,-135.0538,27.37,86,100,16.11,overcast clouds
571,Garowe,SO,8.4054,48.4845,72.86,67,19,8.7,few clouds
572,Wainwright,CA,52.839,-110.8572,-4.52,100,68,5.3,broken clouds
573,Warrington,GB,53.3925,-2.5802,57.0,88,2,6.91,clear sky
574,Chicama,PE,-7.8447,-79.1469,61.34,81,11,6.17,few clouds
575,Asfi,MA,32.2994,-9.2372,64.92,76,0,4.43,clear sky
576,Haines Junction,CA,60.7522,-137.5108,19.35,93,100,3.44,overcast clouds
577,Rawah,IQ,34.4816,41.9093,64.98,46,21,8.97,few clouds
578,Pangnirtung,CA,66.1451,-65.7125,-4.85,87,98,4.56,overcast clouds
579,Kununurra,AU,-15.7667,128.7333,91.38,52,7,9.22,clear sky
580,Cap Malheureux,MU,-19.9842,57.6142,70.47,74,37,11.45,scattered clouds
581,Umm Kaddadah,SD,13.6017,26.6876,69.64,26,100,12.84,overcast clouds
582,Berbera,SO,10.4396,45.0143,79.84,74,31,6.78,scattered clouds
583,Vytegra,RU,61.0064,36.4481,47.43,84,100,14.34,overcast clouds
584,Samarai,PG,-10.6167,150.6667,81.45,77,97,9.82,overcast clouds
585,Podporozhye,RU,60.9112,34.1706,48.06,94,100,11.01,overcast clouds
586,Aktash,RU,50.3,87.7333,6.6,80,100,4.68,overcast clouds
587,Mbabane,SZ,-26.3167,31.1333,60.08,96,100,1.9,overcast clouds
588,Turukhansk,RU,65.8167,87.9833,-22.95,100,83,2.01,broken clouds
589,Dinguiraye,GN,11.3,-10.7167,68.77,40,78,3.0,broken clouds
590,Tautira,PF,-17.7333,-149.15,77.9,79,68,6.53,light rain
591,Karera,IN,25.4667,78.15,64.67,47,0,4.41,clear sky
592,Blackwater,AU,-23.5833,148.8833,84.56,37,1,8.12,clear sky
593,Gizo,SB,-8.103,156.8419,83.59,72,100,5.39,light rain
594,Ramnagar,IN,29.4,79.1167,57.51,59,0,4.0,clear sky
595,Laguna,US,38.421,-121.4238,60.89,57,0,3.44,clear sky
596,Mamallapuram,IN,12.6264,80.1722,77.05,86,100,15.43,heavy intensity rain
597,Harper,LR,4.375,-7.7169,77.18,87,100,6.4,overcast clouds
598,Baghdad,IQ,33.3406,44.4009,69.71,68,0,9.22,clear sky
599,Baft,IR,29.234,56.6057,51.48,56,100,3.36,overcast clouds
600,Danjiangkou,CN,32.5428,111.5086,57.4,53,100,21.61,overcast clouds
601,Winsum,NL,53.33,6.5208,46.96,91,11,8.99,few clouds
602,Sal Rei,CV,16.1833,-22.9167,76.14,76,6,13.2,clear sky
603,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,78.76,79,100,1.7,overcast clouds
604,Salinopolis,BR,-0.6136,-47.3561,79.61,82,23,8.75,few clouds
605,Luganville,VU,-15.5333,167.1667,79.21,86,100,3.11,overcast clouds
606,Kristinehamn,SE,59.3098,14.1081,55.96,89,100,22.26,overcast clouds
607,Ambilobe,MG,-13.2,49.05,72.1,80,68,3.36,broken clouds
608,Zalantun,CN,48.0,122.7167,28.89,44,88,9.62,overcast clouds
609,Soure,BR,-0.7167,-48.5233,79.45,81,100,8.63,overcast clouds
610,Olinda,BR,-8.0089,-34.8553,80.33,74,75,5.75,broken clouds
611,Desbiens,CA,48.4178,-71.9495,37.36,94,100,11.3,overcast clouds
612,Tamandare,BR,-8.7597,-35.1047,77.04,86,3,6.73,clear sky
613,Riyadh,SA,24.6877,46.7219,71.74,32,23,8.66,few clouds
614,Falavarjan,IR,32.5553,51.5097,51.01,60,100,1.79,overcast clouds
615,La Ronge,CA,55.1001,-105.2842,14.25,79,75,10.36,light snow
616,Skibbereen,IE,51.55,-9.2667,57.11,98,100,15.1,overcast clouds
617,Magdalena,PH,14.1999,121.429,82.96,78,47,8.28,scattered clouds
618,Opuwo,NA,-18.0607,13.84,58.68,38,9,4.92,clear sky
619,Pekan,MY,3.4836,103.3996,78.96,88,100,5.53,light rain
620,Lere,NG,10.387,8.5726,67.24,38,66,3.09,broken clouds
621,Pechenga,RU,69.5259,31.1703,32.67,99,100,3.31,light snow
622,Parana,AR,-31.732,-60.5238,80.55,56,48,12.68,scattered clouds
623,Skegness,GB,53.1436,0.3363,51.76,95,100,12.77,overcast clouds
624,Plaster Rock,CA,46.9065,-67.39,48.72,92,100,8.12,overcast clouds
625,Shanghai,CN,31.2222,121.4581,71.92,89,75,8.95,broken clouds
626,Nadym,RU,65.5333,72.5167,1.63,81,91,16.55,overcast clouds
627,Artvin,TR,41.1667,41.8333,45.09,87,4,1.7,clear sky
628,Roswell,US,34.0232,-84.3616,65.5,94,100,11.5,overcast clouds
629,Itarema,BR,-2.9248,-39.9167,78.82,75,30,14.43,scattered clouds
630,Lavrentiya,RU,65.5833,-171.0,17.2,75,2,7.96,clear sky
631,Hokitika,NZ,-42.7167,170.9667,58.41,87,100,2.37,overcast clouds
632,Chumikan,RU,54.7183,135.315,17.13,83,97,20.22,overcast clouds
633,Mitrofanovka,RU,49.9708,39.6939,38.32,93,100,7.7,overcast clouds
634,Kazachinskoye,RU,57.6953,93.2761,27.48,91,99,9.04,overcast clouds
635,Aripuana,BR,-9.1667,-60.6333,71.4,98,100,1.88,overcast clouds
636,Mount Isa,AU,-20.7333,139.5,85.77,51,75,6.91,broken clouds
637,Linxia,CN,35.6003,103.2064,31.71,85,100,2.04,overcast clouds
638,Nunkini,MX,20.3333,-90.1833,71.91,82,4,4.0,clear sky
639,Teguldet,RU,57.3064,88.1667,26.51,95,98,8.25,overcast clouds
640,Acapulco,MX,16.8634,-99.8901,80.42,83,40,4.61,scattered clouds
641,Sidi Ali,DZ,36.0998,0.4206,65.41,42,2,15.05,clear sky
642,Oranjemund,NA,-28.55,16.4333,58.24,84,33,6.67,scattered clouds
643,Weinan,CN,34.5036,109.5089,48.65,77,100,14.03,overcast clouds
644,Vinh,VN,18.6667,105.6667,75.29,84,3,2.55,clear sky
645,Mahajanga,MG,-15.7167,46.3167,77.02,88,40,1.14,thunderstorm
646,Dicabisagan,PH,17.0818,122.4157,83.91,73,9,6.42,clear sky
647,Moranbah,AU,-22.0016,148.0466,85.44,35,0,7.4,clear sky
648,Suwannaphum,TH,15.6035,103.8021,75.92,69,54,12.46,broken clouds
649,Belmonte,BR,-15.8631,-38.8828,74.59,86,62,5.59,broken clouds
650,El Jicaro,GT,14.9167,-89.9,85.53,92,13,1.16,few clouds
651,Xihe,CN,31.6864,113.4659,60.93,62,100,13.27,overcast clouds
652,Zhezkazgan,KZ,47.8043,67.7144,29.57,83,100,10.6,overcast clouds
653,Ankang,CN,32.68,109.0172,50.61,78,100,4.9,overcast clouds
654,Onega,RU,63.9061,38.1404,41.88,83,100,15.03,overcast clouds
655,Canutama,BR,-6.5339,-64.3831,73.35,99,100,3.74,overcast clouds
656,Groningen,NL,53.25,6.75,47.01,90,11,4.61,few clouds
657,Bafoulabe,ML,13.8065,-10.8321,75.81,15,100,0.96,overcast clouds
658,Melnikovo,RU,56.5558,84.085,31.24,96,99,7.36,overcast clouds
659,Aklavik,CA,68.2191,-135.0107,2.43,96,51,5.61,broken clouds
660,Dalmatovo,RU,56.26,62.9362,34.32,98,100,11.65,light snow
661,Wanning,CN,18.8003,110.3967,75.6,82,100,7.4,overcast clouds
662,Kayankulam,IN,9.1833,76.5,75.96,88,100,4.94,moderate rain
663,Cartagena,CO,10.3997,-75.5144,82.02,78,40,13.8,scattered clouds
664,Da Nang,VN,16.0678,108.2208,75.18,94,75,0.0,broken clouds
665,Maceio,BR,-9.6658,-35.7353,76.44,100,40,4.61,scattered clouds
666,Lahaina,US,20.8783,-156.6825,84.2,70,23,21.81,few clouds
667,Corinto,GR,37.9407,22.9573,59.9,79,6,2.75,clear sky
668,Boyabat,TR,41.4689,34.7667,44.58,92,4,0.85,clear sky
669,Nago,JP,26.5881,127.9761,79.23,87,0,11.41,clear sky
670,Roma,US,43.2128,-75.4557,65.08,95,100,9.22,overcast clouds
671,Lithakia,GR,37.7167,20.8333,52.97,71,0,5.35,clear sky
672,Kokkola,FI,63.8385,23.1307,50.04,95,40,10.36,scattered clouds
673,Progreso,MX,21.2833,-89.6667,76.69,77,0,7.74,clear sky
674,Aspindza,GE,41.5739,43.2483,38.57,83,6,2.93,clear sky
675,Puerto Colombia,CO,10.9878,-74.9547,80.69,79,100,12.28,overcast clouds
